id,identity_to_query
UniRef90_A0A1B9GUT7/119-462,0.174
UniRef90_A0AAE3FYW5/3-326,0.163
UniRef90_A0A4R6BUR9/3-313,0.153
UniRef90_A0A9P6DL77/212-419,0.130
UniRef90_A0ABV4TUD5/4-320,0.135
UniRef90_UPI000F5E203A/3-321,0.158
UniRef90_A0ABP1DXD9/23-405,0.166
UniRef90_UPI00324DE009/3-317,0.184
UniRef90_C7DGN5/4-321,0.166
UniRef90_A0A9J7BM94/3-321,0.161
UniRef90_A0A1H1FNC9/22-334,0.145
UniRef90_A0AA37BRW9/3-303,0.158
UniRef90_A0ABW1W9N6/3-313,0.150
UniRef90_A0AAD5V2H2/23-327,0.142
UniRef90_A0A6B0T5M3/3-326,0.158
UniRef90_X1FB91/2-304,0.148
UniRef90_A0A411YK53/10-322,0.142
UniRef90_A0AAV3SQP0/3-350,0.166
UniRef90_UPI000E5B1426/4-319,0.179
UniRef90_A0A2G9YWV9/3-326,0.179
UniRef90_A0A6J4Q4K8/2-310,0.184
UniRef90_A0A7X1B545/4-318,0.163
UniRef90_A0A2M8QGW0/5-322,0.135
UniRef90_A0AA35RTP7/2-317,0.155
UniRef90_UPI0035316C9E/3-317,0.168
UniRef90_A0A517XKX2/4-320,0.140
UniRef90_UPI000D023FAC/3-303,0.137
UniRef90_A0A1F8FJV0/3-315,0.155
UniRef90_A0A4Z0GRC5/3-313,0.148
UniRef90_UPI002E022B75/3-320,0.153
UniRef90_A0A6B3L5K9/11-325,0.142
UniRef90_A0A947D1C0/4-211,0.114
UniRef90_A0ABS7F0X5/4-316,0.150
UniRef90_UPI00389A3A1B/4-321,0.158
UniRef90_A0A832IBX7/6-300,0.163
UniRef90_A0A519BKM9/3-347,0.174
UniRef90_A0A1I6MNN1/3-324,0.155
UniRef90_A0ABD5P7J7/3-215,0.098
UniRef90_UPI0039897C2C/3-327,0.153
UniRef90_A0A812VB49/559-920,0.174
UniRef90_A0A7V5UFC6/3-317,0.132
UniRef90_A0A833M945/4-315,0.153
UniRef90_M0MVC4/3-331,0.158
UniRef90_UPI003C10C538/4-316,0.171
UniRef90_A0A1W7ACL5/5-316,0.161
UniRef90_A0A4Q1CAD3/3-331,0.155
UniRef90_A0A7W7QNA4/4-305,0.153
UniRef90_A0A9Q0M8Q7/9-361,0.166
UniRef90_UPI0035D4F692/3-322,0.145
UniRef90_A0A2T5GAA9/3-312,0.184
UniRef90_UPI0020BDBAB7/44-371,0.150
UniRef90_A0A7W7YCF1/4-319,0.155
UniRef90_A0ABW9KJB5/3-325,0.148
UniRef90_UPI0024B1B5C8/4-307,0.153
UniRef90_UPI002405DA35/3-343,0.163
UniRef90_UPI00082B2D61/3-313,0.145
UniRef90_A0ABD6C079/3-338,0.158
UniRef90_I3ZKJ4/3-320,0.150
UniRef90_A0A1M6CLK6/4-313,0.174
UniRef90_A0A0C3DDL5/32-416,0.163
UniRef90_A0A2M8KFA0/3-320,0.155
UniRef90_A0A290Q1U1/3-327,0.174
UniRef90_A0A0G0ERI9/3-215,0.096
UniRef90_UPI003BB6DDC5/5-315,0.145
UniRef90_A0A5J4KE42/4-324,0.150
UniRef90_V6J2U6/3-313,0.168
UniRef90_UPI00200C717E/25-337,0.158
UniRef90_UPI0037BDAEB0/4-305,0.171
UniRef90_A0A381UBW3/3-328,0.145
UniRef90_A0AAD5DJP0/181-675,0.228
UniRef90_UPI00384AC2D7/7-330,0.155
UniRef90_A0A0K3CJ39/101-377,0.166
UniRef90_A0A0F0CK53/2-322,0.137
UniRef90_UPI0029C71FE7/27-339,0.142
UniRef90_A0A7D5ED07/3-318,0.155
UniRef90_A0A1F7IYV5/2-360,0.166
UniRef90_A0A5C1A711/3-320,0.150
UniRef90_UPI003EC08BC7/3-335,0.174
UniRef90_A0A8H5HCE4/150-576,0.197
UniRef90_UPI0035259EB2/3-325,0.145
UniRef90_UPI003C71FDDD/5-322,0.140
UniRef90_A0A2X0LZG8/118-363,0.135
UniRef90_A0A3A4AW58/4-307,0.158
UniRef90_A0AA43XJJ7/3-315,0.150
UniRef90_UPI000889EBA9/4-315,0.166
UniRef90_UPI002AA93DCB/3-317,0.179
UniRef90_A0AAU7DJP6/3-321,0.158
UniRef90_A0A5N5U7Z8/3-324,0.145
UniRef90_A0ABY9H021/26-338,0.142
UniRef90_UPI002446883B/14-326,0.148
UniRef90_A0A178IHG6/4-330,0.166
UniRef90_L0KXR9/3-317,0.161
UniRef90_A0A2T4UJH3/4-320,0.145
UniRef90_UPI0033E47507/4-305,0.163
UniRef90_A0A1Y3AWF4/3-334,0.137
UniRef90_UPI0011E5AA69/5-325,0.171
UniRef90_X1AUY6/1-263,0.127
UniRef90_A0A892IBS9/4-317,0.137
UniRef90_UPI001D43BCB8/4-319,0.155
UniRef90_A0A4E0PWG8/2-317,0.176
UniRef90_A0A1F8EVV2/2-314,0.145
UniRef90_UPI001A8ECD6A/4-332,0.179
UniRef90_A0AAW3PE57/4-317,0.132
UniRef90_A0A0D0B267/27-321,0.155
UniRef90_A0A1G5CMR0/5-315,0.148
UniRef90_A0A927II03/3-318,0.163
UniRef90_A0A7D5L928/3-324,0.158
UniRef90_UPI003C3AD9EE/4-316,0.153
UniRef90_UPI00280E56AC/4-318,0.166
UniRef90_M0FJB0/3-344,0.174
UniRef90_A0A2G1WMQ5/3-326,0.161
UniRef90_A0A1F8EGF4/2-315,0.145
UniRef90_A0A1F4UIW8/4-324,0.137
UniRef90_UPI001F570D64/3-314,0.150
UniRef90_A0A1F7VD90/4-324,0.158
UniRef90_A0A851GRB1/6-319,0.153
UniRef90_A0A7W7YJQ5/5-319,0.166
UniRef90_UPI0036C77664/3-316,0.114
UniRef90_A0A2T0A5B0/5-271,0.158
UniRef90_I4BTY6/10-323,0.171
UniRef90_UPI003B5C6279/2-321,0.168
UniRef90_UPI00261A19AC/14-329,0.155
UniRef90_A0A024HJN7/15-327,0.145
UniRef90_A6G592/5-321,0.137
UniRef90_A0ABQ7GZG7/419-810,0.187
UniRef90_UPI003B59B921/2-318,0.168
UniRef90_UPI0003FCF8FB/4-320,0.142
UniRef90_A0A543AQX0/4-307,0.155
UniRef90_A0A1F8EGQ9/2-313,0.166
UniRef90_A0A934KFF6/8-325,0.140
UniRef90_D6TNM8/4-324,0.153
UniRef90_UPI0039BEBB0C/3-314,0.148
UniRef90_A0A7W5YME8/4-305,0.155
UniRef90_A0A520XBJ0/2-331,0.145
UniRef90_A0ABU3NQK6/2-314,0.168
UniRef90_A0A1V9FZL9/12-330,0.158
UniRef90_UPI00313D854D/8-326,0.148
UniRef90_A0A1G1WQ77/6-317,0.150
UniRef90_A0A1V0N522/3-317,0.150
UniRef90_A0A2C6M7C8/3-314,0.171
UniRef90_A0A7T7NWL9/3-315,0.135
UniRef90_A0A378MBB9/4-293,0.140
UniRef90_UPI0037834131/4-317,0.158
UniRef90_A0A7X6DTX2/2-314,0.142
UniRef90_A0AAU7B2Y2/4-324,0.142
UniRef90_A0ABU1AYE9/3-332,0.163
UniRef90_A0A2M6IU15/6-346,0.158
UniRef90_A0A8J3I0X3/4-324,0.155
UniRef90_A0A6C2YGI9/3-320,0.135
UniRef90_A0A849SPL7/2-314,0.153
UniRef90_A0A010S0T5/3-314,0.150
UniRef90_UPI0004096272/4-315,0.181
UniRef90_UPI0032AF35F7/3-326,0.166
UniRef90_A0A1F4ZCK9/6-324,0.153
UniRef90_A0A7C1FL92/13-339,0.145
UniRef90_A0A1F5GJK8/3-313,0.153
UniRef90_A0A455STF5/4-324,0.153
UniRef90_L8X8J4/137-373,0.122
UniRef90_A0A6C0F8U8/381-681,0.171
UniRef90_A0AAE2SAV9/6-319,0.155
UniRef90_UPI0032424F3B/5-317,0.155
UniRef90_UPI0015EF2026/2-327,0.153
UniRef90_A0A518GWF1/5-313,0.153
UniRef90_A0A4Q0SYS0/14-335,0.158
UniRef90_UPI0003B60ED7/4-331,0.166
UniRef90_UPI001D6887A4/49-354,0.174
UniRef90_UPI001CBC4F86/3-323,0.155
UniRef90_D9RXS5/8-315,0.148
UniRef90_M0CX34/3-326,0.161
UniRef90_UPI002368CA86/5-315,0.155
UniRef90_A0ABD5TDG6/3-343,0.155
UniRef90_X1AL08/3-313,0.135
UniRef90_A0A9Q9BVF9/3-313,0.155
UniRef90_A0A2N5ZAY9/4-313,0.163
UniRef90_A0A239KS05/12-324,0.145
UniRef90_Q9YVX5/290-598,0.181
UniRef90_A0A0P6Y1J3/2-314,0.171
UniRef90_A0A1G9K386/14-332,0.174
UniRef90_A0AAF0DSI9/6-245,0.153
UniRef90_A0ABW5E0R4/3-316,0.153
UniRef90_A0A832E0I9/5-324,0.153
UniRef90_A0A2M6WI92/4-342,0.137
UniRef90_UPI0031C599D9/6-322,0.155
UniRef90_A0ABT0M6W5/3-312,0.163
UniRef90_A0ABW2L2A7/6-316,0.140
UniRef90_A0A5C4UKE0/4-316,0.148
UniRef90_A0A830EMA2/6-326,0.161
UniRef90_B1ZX38/3-359,0.158
UniRef90_A0A2A4FI51/4-317,0.140
UniRef90_A0A510HLN1/2-311,0.181
UniRef90_A0A7W0CPE9/4-305,0.158
UniRef90_A0AAJ4TW03/6-317,0.148
UniRef90_A0ABY5DT60/8-239,0.085
UniRef90_A0A7S0NLF3/350-569,0.150
UniRef90_UPI00257A6B9A/26-338,0.148
UniRef90_A0A9N9FLQ8/72-285,0.117
UniRef90_UPI000EFCFD9F/3-216,0.096
UniRef90_A0A401U658/2-308,0.142
UniRef90_UPI003D1E1BB4/4-313,0.166
UniRef90_A0A2H0WCG8/6-323,0.171
UniRef90_A0A2S7U720/4-316,0.153
UniRef90_A0A1X4H2Q0/3-346,0.171
UniRef90_UPI001408B2B9/4-326,0.150
UniRef90_UPI0008E545C6/18-333,0.150
UniRef90_UPI00087CBCD7/5-321,0.168
UniRef90_A0ABQ3FFB2/2-306,0.132
UniRef90_A0A1U7EU92/3-327,0.148
UniRef90_A0A1B4FPU4/4-317,0.145
UniRef90_UPI0022B37A37/2-319,0.148
UniRef90_UPI0037433D9C/201-432,0.176
UniRef90_X1GCK7/2-266,0.150
UniRef90_I0I8F4/8-334,0.145
UniRef90_A0A1F7J6M7/6-337,0.155
UniRef90_A0A1D8AY43/8-336,0.148
UniRef90_A0A8F9XHH1/3-331,0.150
UniRef90_M1XN07/3-327,0.150
UniRef90_UPI0021E0CEB2/3-321,0.153
UniRef90_A0A9W6EZY1/1157-1571,0.176
UniRef90_UPI0035185074/5-322,0.150
UniRef90_A0AAW1R0T3/167-571,0.202
UniRef90_A0A4S4KYX7/3-325,0.145
UniRef90_A0A0G0QWI9/5-319,0.145
UniRef90_A0A0G4E8C0/31-274,0.140
UniRef90_A0A1B4Q0X8/4-317,0.135
UniRef90_A0A498QYQ2/4-216,0.083
UniRef90_E1ZG27/281-665,0.205
UniRef90_UPI00037619DA/4-317,0.158
UniRef90_A0A0G1RUC2/3-317,0.150
UniRef90_UPI0030CC5731/3-342,0.148
UniRef90_A0A1F5NPB9/5-327,0.155
UniRef90_A0A1M6ICY8/3-316,0.150
UniRef90_UPI003902B137/5-319,0.150
UniRef90_A0A6J7FCK3/6-332,0.153
UniRef90_A0A0H3KQX4/4-317,0.119
UniRef90_A0A366HF52/4-318,0.161
UniRef90_A0AAC9RJ79/3-315,0.127
UniRef90_A0A1F4W0S8/4-339,0.145
UniRef90_A0A238FLA3/238-574,0.179
UniRef90_A0A934R8Y8/7-317,0.148
UniRef90_A0A9D6UPN7/4-266,0.145
UniRef90_A0A0G1CX19/2-319,0.158
UniRef90_A0A4U5JEG0/3-327,0.148
UniRef90_UPI00035F5E17/3-332,0.166
UniRef90_J9VVB8/87-437,0.174
UniRef90_A0A1G1WGM9/6-232,0.093
UniRef90_A0A5E4UJQ4/24-338,0.153
UniRef90_E8MZN2/7-320,0.155
UniRef90_A0A2M7UG94/3-287,0.140
UniRef90_UPI0039E86577/4-307,0.158
UniRef90_UPI000841264A/4-317,0.140
UniRef90_UPI0007534DD2/4-317,0.140
UniRef90_UPI0035AE513D/3-212,0.083
UniRef90_UPI0010EF6EA9/3-316,0.166
UniRef90_UPI00075BA305/4-317,0.137
UniRef90_UPI000BA64545/4-317,0.137
UniRef90_A0A1T4XTB7/5-318,0.166
UniRef90_A0AAX4KJS4/3-239,0.137
UniRef90_UPI00075EA99E/4-317,0.140
UniRef90_A0AAU8IF02/3-313,0.148
UniRef90_UPI00158CEEE5/4-317,0.135
UniRef90_A0A7Y1F6K3/20-336,0.140
UniRef90_A0A8J7CDN7/4-315,0.137
UniRef90_A0A0F7S135/239-508,0.137
UniRef90_UPI000376C5C0/3-316,0.150
UniRef90_UPI00075D020D/4-317,0.140
UniRef90_G7Q6H0/4-318,0.155
UniRef90_UPI002D7F62FB/15-329,0.148
UniRef90_A0A3B0VTL8/2-317,0.163
UniRef90_A0A1M4SLI1/3-314,0.158
UniRef90_A0A556QQR4/3-327,0.168
UniRef90_A0ABY3ZXJ7/3-314,0.150
UniRef90_UPI002B9A4391/6-321,0.168
UniRef90_A0ABW5G8G6/4-316,0.140
UniRef90_A0AA38LRB7/10-301,0.142
UniRef90_UPI0023E2446A/10-321,0.140
UniRef90_A0A402AGV7/4-324,0.155
UniRef90_UPI000D3143CA/3-338,0.155
UniRef90_A0A346XWE6/91-409,0.150
UniRef90_A0A060HHM4/3-319,0.153
UniRef90_UPI0039BEA5AF/4-314,0.142
UniRef90_UPI0007595F48/4-317,0.140
UniRef90_A0A1F8BC14/4-322,0.148
UniRef90_A0ABT2YIN4/4-330,0.150
UniRef90_UPI00075C7BA0/4-317,0.140
UniRef90_A0A934VL17/6-319,0.161
UniRef90_UPI000706E211/7-324,0.166
UniRef90_UPI0039791565/3-316,0.161
UniRef90_A0A1F8AYF5/2-315,0.155
UniRef90_A0A2H0FMB9/8-270,0.127
UniRef90_A0A1G2NG14/5-220,0.091
UniRef90_H0E2J4/5-324,0.163
UniRef90_UPI003919D867/6-319,0.153
UniRef90_UPI000C25965C/3-313,0.150
UniRef90_UPI000679170E/7-316,0.150
UniRef90_A0A1F7WHQ2/3-317,0.137
UniRef90_A0A132ENM7/4-317,0.130
UniRef90_A0A1F5HAH1/5-316,0.148
UniRef90_UPI0007593212/4-317,0.140
UniRef90_A0A543IW77/5-313,0.184
UniRef90_A0A317XY85/168-434,0.140
UniRef90_A0A3G7TPQ8/27-339,0.155
UniRef90_A0A7T7AJ08/4-317,0.127
UniRef90_A0AAD5H8H7/307-709,0.179
UniRef90_A0A918TS65/6-319,0.153
UniRef90_A0A7C4QAN1/2-314,0.148
UniRef90_UPI001B303C56/5-331,0.168
UniRef90_A0ABR2YE26/175-556,0.218
UniRef90_A0A917VZ67/3-313,0.150
UniRef90_A0A538TQQ9/4-313,0.158
UniRef90_Q96VE7/467-736,0.142
UniRef90_UPI00329B3F32/5-322,0.137
UniRef90_A4J509/3-314,0.166
UniRef90_A0A317JN19/15-333,0.127
UniRef90_A0ABD5VD96/4-330,0.155
UniRef90_A0ABW4Z7I9/3-316,0.158
UniRef90_UPI002E2F3C38/6-321,0.171
UniRef90_A0A146G5S3/3-319,0.155
UniRef90_A0A0B7MMY3/3-314,0.176
UniRef90_M0ECA5/3-347,0.168
UniRef90_A0A1F7IHE9/1-351,0.153
UniRef90_A0A0D8IBY3/3-315,0.135
UniRef90_A0A1F5FWQ8/6-316,0.135
UniRef90_A0A6J4P1Y3/2-310,0.187
UniRef90_UPI00280E3419/3-318,0.161
UniRef90_UPI00075D17DE/4-317,0.148
UniRef90_A0A9P5JXI5/9-414,0.148
UniRef90_A0AAW7ZBF6/3-314,0.161
UniRef90_A0ABN3UE57/4-306,0.166
UniRef90_A0A6P6Y1F2/3-330,0.140
UniRef90_UPI00200A56D8/24-327,0.137
UniRef90_A0A6L3MLS3/4-317,0.132
UniRef90_UPI001F578D7B/3-314,0.153
UniRef90_A0A2M8L460/6-321,0.145
UniRef90_A0AAN1XTA9/4-316,0.161
UniRef90_A0A0T5ZXL4/31-353,0.153
UniRef90_UPI0006D14C13/4-317,0.142
UniRef90_A0ABP9ULF8/7-322,0.142
UniRef90_A0A401ZTW6/4-324,0.158
UniRef90_A0A8A4DN28/4-317,0.148
UniRef90_A0A975IZC8/4-316,0.171
UniRef90_A0A5A5TCN5/4-324,0.161
UniRef90_UPI0039E84D5B/5-325,0.174
UniRef90_UPI002A1B24F7/3-316,0.148
UniRef90_A0A1F4VG02/12-331,0.135
UniRef90_A0A3G1L0X6/4-299,0.153
UniRef90_A0A1F4YHH5/3-318,0.153
UniRef90_A0A1F8H434/2-314,0.153
UniRef90_UPI000288619E/3-313,0.163
UniRef90_A0ABW1EKH0/3-336,0.168
UniRef90_A0A2S5BH91/67-397,0.184
UniRef90_UPI002BA2BC78/6-321,0.166
UniRef90_A0A0G0XVV1/3-321,0.145
UniRef90_A0A1G7JVU7/7-315,0.158
UniRef90_A0A928TQC1/9-326,0.137
UniRef90_A0A4R1RVY2/4-313,0.153
UniRef90_A0A1F7I8Y8/4-349,0.145
UniRef90_A0AAW1QYT8/186-583,0.205
UniRef90_UPI00260F107A/3-312,0.155
UniRef90_UPI001B8E2F19/4-317,0.122
UniRef90_A0A1Z5HRW5/3-315,0.168
UniRef90_A0A1F6D4J1/2-313,0.155
UniRef90_A0A0C3NX20/30-430,0.171
UniRef90_A0ABT1NA63/4-313,0.153
UniRef90_UPI002FD92164/3-314,0.150
UniRef90_A0A2M8EIJ2/7-324,0.150
UniRef90_Q0B9H7/4-317,0.124
UniRef90_A0A7U4SUT8/4-317,0.140
UniRef90_UPI002616B630/4-316,0.161
UniRef90_A0A1F7X3M5/6-323,0.145
UniRef90_UPI00263760E9/2-317,0.168
UniRef90_A0A2M6XBT7/6-338,0.150
UniRef90_C1MUP3/373-698,0.158
UniRef90_A0A1G1VSS4/2-317,0.137
UniRef90_A0A0G1PD06/3-331,0.153
UniRef90_A0A6H9TJI2/5-318,0.132
UniRef90_UPI00307F369A/11-330,0.150
UniRef90_UPI0039E88393/3-319,0.155
UniRef90_UPI001E4066CC/17-330,0.145
UniRef90_A0A9N9F2T4/38-282,0.135
UniRef90_A0A5R8KK36/6-317,0.168
UniRef90_A0A0G1R6D8/6-321,0.153
UniRef90_A0A1J5S6I2/3-320,0.161
UniRef90_UPI003B9E78DA/13-325,0.171
UniRef90_X1MSM3/1-291,0.140
UniRef90_UPI00262A52AF/3-321,0.155
UniRef90_A0A5S5AHE5/9-315,0.148
UniRef90_A0A7V2F332/4-279,0.148
UniRef90_A0A9X3N6G4/2-320,0.137
UniRef90_A0A1F5G836/6-317,0.153
UniRef90_D9QUN9/3-315,0.153
UniRef90_A0A0U9HKY9/3-315,0.168
UniRef90_UPI000F5B6BAC/4-317,0.135
UniRef90_A0A3B1BAD2/3-313,0.132
UniRef90_A0A840IA81/4-326,0.158
UniRef90_UPI002D807BED/5-321,0.166
UniRef90_A0A2V2VAX5/91-436,0.132
UniRef90_A0A0C2XF34/2-339,0.145
UniRef90_UPI001E8EABD8/42-590,0.168
UniRef90_A0A0G1VJD2/3-314,0.153
UniRef90_A0AA38MYZ9/32-550,0.181
UniRef90_A0A2P6TJH9/62-474,0.241
UniRef90_A0A1B1TEL0/14-373,0.140
UniRef90_A0A7S1KYS9/9-264,0.119
UniRef90_A0A538TG11/5-312,0.163
UniRef90_A3P2U4/4-317,0.148
UniRef90_A0A1F7GWM6/10-346,0.148
UniRef90_A0ABR3A818/23-406,0.168
UniRef90_A0A1G9A3M2/3-315,0.135
UniRef90_UPI000688A635/8-333,0.163
UniRef90_UPI001494016C/2-320,0.168
UniRef90_A0ABU3P254/4-315,0.142
UniRef90_A0AA35SEQ5/4-320,0.166
UniRef90_A0A0G0U9X0/8-317,0.189
UniRef90_A0A1G1W9F1/6-317,0.145
UniRef90_A0ABT8P5D8/4-317,0.137
UniRef90_A0A3A4ZB42/4-328,0.150
UniRef90_A0A5M8EA41/26-339,0.140
UniRef90_A0AA35WJK6/5-323,0.161
UniRef90_UPI0025730C67/4-316,0.158
UniRef90_UPI0039F457D5/3-327,0.145
UniRef90_A0A7C1HWU3/6-324,0.135
UniRef90_A0A2U2N575/10-325,0.142
UniRef90_A0A5C5FQW8/2-233,0.145
UniRef90_A0A0G1P8M4/3-315,0.155
UniRef90_A0A1F4XKP4/3-314,0.142
UniRef90_A0A0G0S9M8/4-338,0.148
UniRef90_A0A0G1YG41/7-324,0.135
UniRef90_A0A834RA77/162-377,0.109
UniRef90_UPI003299D5B2/3-316,0.153
UniRef90_A0A519BCB0/2-323,0.153
UniRef90_I0YI01/290-518,0.135
UniRef90_A0A1F5JDL0/3-323,0.130
UniRef90_A0ABP1FPT0/214-596,0.202
UniRef90_A0A4P9W9G3/76-440,0.168
UniRef90_E6ZTW6/432-701,0.140
UniRef90_X0SWF7/3-282,0.132
UniRef90_UPI00087CE73E/3-355,0.148
UniRef90_F6DNX8/3-314,0.181
UniRef90_UPI00289C642F/4-313,0.161
UniRef90_Q9HK48/14-311,0.153
UniRef90_A0AAW1NTC1/168-583,0.215
UniRef90_A0A1F5KEG3/4-323,0.145
UniRef90_A0A1F5KKH3/2-311,0.132
UniRef90_UPI003267454F/4-314,0.148
UniRef90_A0A8H5F193/632-1107,0.135
UniRef90_A0A1F5H5H3/8-317,0.158
UniRef90_A0A1H6UNE2/16-330,0.140
UniRef90_UPI0004282B6E/3-321,0.142
UniRef90_UPI003C70AF0B/2-317,0.161
UniRef90_A0A8J8ND84/9-238,0.155
UniRef90_A0A1G1VQA3/11-328,0.132
UniRef90_A0A1F4ZXU3/14-339,0.142
UniRef90_A0A1W9NXZ4/9-324,0.163
UniRef90_A0A2H0KGA9/25-362,0.145
UniRef90_A0A1F7Y2V5/6-327,0.161
UniRef90_UPI000EF86A30/4-317,0.124
UniRef90_UPI00195F1A0E/3-314,0.187
UniRef90_A0A1I0GE35/3-315,0.132
UniRef90_UPI001FC94107/7-297,0.132
UniRef90_A0A1F7HBG8/9-338,0.150
UniRef90_UPI003D6DC537/2-317,0.148
UniRef90_UPI002DE788C2/14-332,0.148
UniRef90_A0AA38UBS5/29-557,0.179
UniRef90_A0A9P6W5S8/1040-1279,0.145
UniRef90_A0A7S1H8L9/66-326,0.142
UniRef90_A0A5K7WXH1/3-312,0.153
UniRef90_T0YFI9/3-313,0.168
UniRef90_A0A0R2X9H6/4-315,0.155
UniRef90_D7E7H2/3-315,0.158
UniRef90_R9P6L8/471-733,0.130
UniRef90_A0A9W9AGN8/185-601,0.153
UniRef90_UPI00069E0359/3-314,0.179
UniRef90_A0A1F7JG08/3-337,0.142
UniRef90_A0A1F8B739/3-319,0.158
UniRef90_A0A1F5MGC0/3-316,0.142
UniRef90_A0A1F8DFV5/3-309,0.148
UniRef90_A0A1F5I3G0/7-318,0.145
UniRef90_A0A1F4X8N2/12-332,0.150
UniRef90_UPI0022FE7DA0/97-343,0.161
UniRef90_A0A6J6NBV7/9-324,0.161
UniRef90_A0A3R9C6V1/4-317,0.132
UniRef90_UPI00226E3EBF/5-320,0.145
UniRef90_A0A0D2MY01/370-751,0.166
UniRef90_A0ABU4VRR6/6-324,0.137
UniRef90_A0A8H2XUQ3/138-336,0.096
UniRef90_A0A656PL78/7-325,0.148
UniRef90_A0A6B2M220/5-328,0.145
UniRef90_UPI000366DF64/4-316,0.140
UniRef90_A0A6A2XI11/175-377,0.127
UniRef90_B8D297/5-316,0.171
UniRef90_UPI002ED961B2/6-318,0.163
UniRef90_A0A7Y4IE88/10-322,0.148
UniRef90_UPI00200D64B5/3-325,0.174
UniRef90_UPI000EFD7619/14-327,0.161
UniRef90_A0A2G9XBD4/6-321,0.140
UniRef90_A0A378YDQ9/8-321,0.148
UniRef90_A0A1G1V5G3/3-323,0.153
UniRef90_A0A5C3M607/61-414,0.142
UniRef90_A0A1W1W035/3-317,0.179
UniRef90_A0A1D2ABR1/175-577,0.205
UniRef90_UPI00155CDA9B/3-315,0.176
UniRef90_UPI001A083421/3-318,0.145
UniRef90_A0A7X9E7C8/7-325,0.150
UniRef90_A0A840V839/7-316,0.140
UniRef90_A0A2M7BBU1/6-336,0.145
UniRef90_A0A7C4M0R5/7-347,0.150
UniRef90_A0ABP0SGD3/798-1020,0.142
UniRef90_A0A381SNB5/22-359,0.148
UniRef90_A0A2P6TK18/213-717,0.207
UniRef90_UPI003BFA2897/2-314,0.150
UniRef90_UPI0010D2E889/3-256,0.142
UniRef90_UPI0027247F92/2-313,0.142
UniRef90_T1AAN8/4-302,0.142
UniRef90_A0A1Y2AM30/138-416,0.145
UniRef90_A0A1F5G2N8/3-322,0.163
UniRef90_A0A2M7XM70/8-327,0.142
UniRef90_A0A7S4KQD2/2-251,0.135
UniRef90_UPI00243F7647/3-317,0.171
UniRef90_A0A0G1HFT7/2-326,0.142
UniRef90_UPI00313755AA/2-313,0.158
UniRef90_UPI001D07F9DE/4-316,0.140
UniRef90_A0A084SLE8/6-319,0.150
UniRef90_X1M066/1-269,0.140
UniRef90_A0A538T4Q4/4-312,0.148
UniRef90_A0A1F4UJV5/8-326,0.127
UniRef90_A0A2H0BUJ5/4-326,0.148
UniRef90_A0A934R2G7/4-314,0.148
UniRef90_A0A857N8E8/9-324,0.155
UniRef90_UPI003435C775/6-332,0.153
UniRef90_A0A427XNI5/76-428,0.176
UniRef90_A0ABU4HLE0/4-326,0.153
UniRef90_A0AAD5DGY8/702-1113,0.218
UniRef90_A0A554LKF8/2-349,0.153
UniRef90_A0A165U0L9/32-468,0.174
UniRef90_A0A0G1QL45/3-319,0.137
UniRef90_UPI0018591AA8/3-313,0.174
UniRef90_A0A2M8KD74/3-287,0.140
UniRef90_A0A2M7TVX8/7-374,0.184
UniRef90_A0A1F8BLV4/8-328,0.135
UniRef90_K8EET2/3-314,0.155
UniRef90_UPI0019604B58/3-315,0.145
UniRef90_A0A2H0X7S9/6-334,0.161
UniRef90_UPI00200D5D9F/4-320,0.135
UniRef90_D3F2V8/4-324,0.161
UniRef90_A0A9X3N4X8/3-321,0.148
UniRef90_UPI001A9B551A/3-312,0.174
UniRef90_A0A1F7YL81/3-330,0.150
UniRef90_A0A0G0KAR3/4-330,0.166
UniRef90_A0ABR3FX29/24-406,0.184
UniRef90_A0AAW0GF33/27-407,0.171
UniRef90_F6B415/3-314,0.174
UniRef90_E3FCJ3/6-319,0.142
UniRef90_A0A538SAC0/5-312,0.158
UniRef90_A0A1F7XJB3/6-321,0.150
UniRef90_S7Q4K4/20-439,0.158
UniRef90_A0A1I6E862/3-318,0.194
UniRef90_A0A1F7IP08/10-353,0.171
UniRef90_A0A1F5ZUB5/6-327,0.145
UniRef90_A0A830HTL4/286-824,0.192
UniRef90_UPI0000ED7D38/7-331,0.153
UniRef90_UPI0004E20DE2/3-313,0.155
UniRef90_UPI000B022E97/2-274,0.127
UniRef90_A0A8I3AB77/7-408,0.145
UniRef90_A0A0D7A7K2/17-422,0.171
UniRef90_A0A1G7IGG7/46-327,0.137
UniRef90_A0A1F5H4H9/7-317,0.148
UniRef90_A0A0G0WUC1/6-317,0.150
UniRef90_A0A1F7YJE6/7-331,0.142
UniRef90_A0A0G0JHH1/8-319,0.137
UniRef90_A0A2H0X9U1/7-320,0.140
UniRef90_UPI001867DC5D/8-317,0.168
UniRef90_A0A8S1J7W9/418-641,0.127
UniRef90_B2A5N2/2-234,0.117
UniRef90_A0A2M7X8Z9/8-303,0.155
UniRef90_A0A0G0PTX6/4-285,0.130
UniRef90_UPI0003F49650/7-250,0.127
UniRef90_UPI00030A7FC2/3-324,0.140
UniRef90_A0A0G0WF71/9-330,0.163
UniRef90_A0A1F7XZ17/2-324,0.132
UniRef90_A0A2W5TMD1/7-337,0.145
UniRef90_A0A0N8GKY3/2-314,0.153
UniRef90_A0A1F6A5E1/4-330,0.155
